Time	IDX
      6.07	8.39331e-07
      6.08	8.34447e-07
      6.09	8.30191e-07
       6.1	8.25936e-07
      6.11	8.2168e-07
      6.12	8.17424e-07
      6.13	8.1328e-07
      6.14	8.0979e-07
      6.15	8.06301e-07
      6.16	8.02811e-07
      6.17	7.99322e-07
      6.18	7.95947e-07
      6.19	7.93242e-07
       6.2	7.90538e-07
      6.21	7.87833e-07
      6.22	7.85128e-07
      6.23	7.82539e-07
      6.24	7.8063e-07
      6.25	7.7872e-07
      6.26	7.7681e-07
      6.27	 7.749e-07
      6.28	7.73106e-07
      6.29	7.71996e-07
       6.3	7.70885e-07
      6.31	7.69774e-07
      6.32	7.68664e-07
      6.33	7.67669e-07
      6.34	7.6736e-07
      6.35	7.67051e-07
      6.36	7.66741e-07
      6.37	7.66432e-07
      6.38	7.66239e-07
      6.39	7.66733e-07
       6.4	7.67227e-07
      6.41	7.67721e-07
      6.42	7.68215e-07
      6.43	7.68826e-07
      6.44	7.70127e-07
      6.45	7.71428e-07
      6.46	7.72729e-07
      6.47	7.7403e-07
      6.48	7.7545e-07
      6.49	7.77565e-07
       6.5	7.7968e-07
      6.51	7.81795e-07
      6.52	7.8391e-07
      6.53	7.86144e-07
      6.54	7.89084e-07
      6.55	7.92023e-07
      6.56	7.94962e-07
      6.57	7.97901e-07
      6.58	8.00962e-07
      6.59	8.04739e-07
       6.6	8.08516e-07
      6.61	8.12292e-07
      6.62	8.16069e-07
      6.63	8.1997e-07
      6.64	8.24601e-07
      6.65	8.29233e-07
      6.66	8.33864e-07
      6.67	8.38495e-07
      6.68	8.43253e-07
      6.69	8.48757e-07
       6.7	8.54261e-07
      6.71	8.59765e-07
      6.72	8.6527e-07
      6.73	8.70903e-07
      6.74	 8.773e-07
      6.75	8.83697e-07
      6.76	8.90093e-07
      6.77	8.9649e-07
      6.78	9.03019e-07
      6.79	9.10327e-07
       6.8	9.17635e-07
      6.81	9.24944e-07
      6.82	9.32252e-07
      6.83	9.39695e-07
      6.84	9.47932e-07
      6.85	9.561689e-07
      6.86	9.64405e-07
      6.87	9.726421e-07
      6.88	9.81016e-07
      6.89	9.90195e-07
       6.9	9.99374e-07
      6.91	1.00855e-06
      6.92	1.01773e-06
      6.93	1.02705e-06
      6.94	1.03718e-06
      6.95	1.04731e-06
      6.96	1.05744e-06
      6.97	1.06757e-06
      6.98	1.07784e-06
      6.99	1.08892e-06
         7	1.10001e-06
